id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
39451_rpd,SF Rec Park,Adult Swim - Improving Skills and Swimming Strokes,"This class seeks to improve participants' proficiency in basic aquatic skills (including rotary breathing, surface dives and treading) and the six basic swimming strokes (i.e., front crawl, back crawl, butterfly, breaststroke, elementary backstroke and sidestroke). (The butterfly stroke is optional.) Participants also learn skills and concepts needed to stay safe around water, in addition to those needed to help themselves or others in an aquatic emergency.",2025/11/01 12:00:00 AM,2025/12/20 12:00:00 AM,Sa,10:30:00,11:00:00,sfrecpark.org/register,True,,COFFMAN SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,1700 Visitacion Ave,(415) 337-9085,,37.713564605757,-122.415401051524,POINT (-122.415401052 37.713564606),Visitacion Valley,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41105_rpd,SF Rec Park,Level 3,"This class builds on the skills learned in Levels 1 and 2. Participants learn to swim the front crawl and elementary backstroke at rudimentary proficiency levels and are introduced to the scissors and dolphin kicks. Participants learn the survival float and increase the time duration for treading water. Participants also learn the rules for headfirst entries and begin to learn to enter the water headfirst from a seated position at poolside (if the water is 9 feet deep or deeper). On successful completion of Level 3, participants have achieved basic water competency in a pool environment. Prerequisite: Successful completion of Level 2. Children must be 48 to participate.  Registration is limited to one swim class per participant.",2026/02/24 12:00:00 AM,2026/03/06 12:00:00 AM,Tue-Fri,15:45:00,16:15:00,sfrecpark.org/register,True,,MARTIN LUTHER KING JR. SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,5701 3rd St,(415) 822-2807,,37.725948000001,-122.393308500002,POINT (-122.3933085 37.725948),Bayview Hunters Point,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132947_sfpl,SF Public Library,Activity: Beginners Tai Chi with Patrick Lau,This weekly drop-in class will provide beginners Tai Chi instruction to participants.&nbsp;,2026/01/05 12:00:00 AM,2026/01/05 12:00:00 AM,,13:30:00,14:15:00,https://sfpl.org/events/2026/01/05/activity-beginners-tai-chi-patrick-lau,False,,Presidio,https://sfpl.org//sites/default/files/2025-09/24588.jpg,Library Events,TAY (Ages 18-24),,,,,3150 Sacramento Street,415-355-2880,premgr@sfpl.org,37.788822000001,-122.444865000002,POINT (-122.444865 37.788822),Pacific Heights,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
137379_sfpl,SF Public Library,Workshop: Westside Affordable Housing Richmond &amp; Sunset,This workshop offers affordable housing resources and educational information on the Sunset and Richmond districts. You will learn how to apply for…,2025/12/30 12:00:00 AM,2025/12/30 12:00:00 AM,,14:00:00,16:30:00,https://sfpl.org/events/2025/12/30/workshop-westside-affordable-housing-richmond-sunset,False,,Richmond/Senator Milton Marks,https://sfpl.org//sites/default/files/topics/CommunityNeighborhood.png,Library Events,TAY (Ages 18-24),,,,,351 9th Avenue,415-355-5600,ricmgr@sfpl.org,37.781865000001,-122.468053500002,POINT (-122.4680535 37.781865),Inner Richmond,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
137068_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/01/05 12:00:00 AM,2026/01/05 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/01/05/storytime-toddlers-2,False,,Portola,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,380 Bacon Street,415-355-5660,pormgr@sfpl.org,37.727118000001,-122.406376500002,POINT (-122.4063765 37.727118),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132452_sfpl,SF Public Library,Storytime: For Babies,Space limited. Tickets available on a first come basis at the front desk starting at 1:00pm.,2026/01/06 12:00:00 AM,2026/01/06 12:00:00 AM,,13:15:00,13:45:00,https://sfpl.org/events/2026/01/06/storytime-babies-2,False,,Potrero,https://sfpl.org//sites/default/files/2025-06/22843.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1616 20th Street,415-355-2822,potmgr@sfpl.org,37.760067000001,-122.397615000002,POINT (-122.397615 37.760067),Potrero Hill,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41276_rpd,SF Rec Park,Glass,"Instruction    of beginner and intermediate leaded glass techniques. Advanced students    work      on more sophisticated projects. Class fee includes introductory glass    project, use of tools and some materials.      Students will be responsible for purchasing materials for personal projects    (which can be costly). Material list      provided at first class. Glass cutting requires normal hand dexterity. New    students (new to glass or the studio)      must attend the first class to receive instruction that will not be    repeated. Advanced students: No grinding the      first 2 hours of the first class. Note: Students may enroll in only one    glass class per session. No glass fusing allowed during this class.",2026/01/10 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,10:00:00,13:00:00,sfrecpark.org/register,True,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41267_rpd,SF Rec Park,Ceramics Open Studio,"For    enrolled ceramics students at the Sharon Art Studio who want more, we offer    Open Studio! Students can practice wheel throwing, hand building, and glaze    or trim their pieces. There is no instruction given during open studio time.    All firing is done by instructor without an additional charge. All    participants MUST be enrolled in a ceramics course in order to register for    open studio. Please note, registration for open studio is done at Sharon Art    Studio only, no online registration available.",2026/01/06 12:00:00 AM,2026/03/03 12:00:00 AM,T,13:30:00,15:30:00,sfrecpark.org/register,True,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41218_rpd,SF Rec Park,Rec and Parkour,"Parkour    builds physical and mental strength using only your environment and body so    that you can move more quickly, confidently, and creatively.       This class utilizes indoor and outdoor environments to teach the    fundamentals or gives you a space to sharpen them if you already have a    little experience.      All you need is athletic shoes and a bottle of water.",2026/01/13 12:00:00 AM,2026/02/03 12:00:00 AM,T,17:15:00,18:15:00,sfrecpark.org/register,True,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,70 Elk St,(415) 337-4705,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40587_rpd,SF Rec Park,Yoga: Healing Yoga,"Yoga is    an ancient practice used for developing strength and balance between mind and    body. These classes will build your knowledge and skill in addition to    teaching fundamental poses which will increase your flexibility, enhance    muscle tone, and improve coordination. We provide a certain number of mats but encourage you to bring your own.",2026/01/06 12:00:00 AM,2026/02/26 12:00:00 AM,"T,Th",13:00:00,14:30:00,sfrecpark.org/register,False,,HARVEY MILK CENTER FOR THE ARTS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,50 Scott St,(415) 554-8742,,37.769499000001,-122.434623000002,POINT (-122.434623 37.769499),Haight Ashbury,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40689_rpd,SF Rec Park,Teen Time!,"For teens with Autism or other developmental disabilities, ages 13-22. We focus on social skills, life skills, cooperative games, community field trips and more! This is an opportunity for parents to drop off their teens for some Teen Time with our trained staff. Then, parents can go have some time for themselves! You provide snack and lunch for your teen and we provide the rest. For new participants, one of our Therapeutic Recreation Coordinators will contact you for a recreation assessment after you register. For more information call 415-831-6841 or email RPDTR@sfgov.org.",2026/01/31 12:00:00 AM,2026/01/31 12:00:00 AM,Sa,10:00:00,13:00:00,sfrecpark.org/register,True,,MISSION PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,Special Needs/Disabilities,,,3555 19th St @ Linda St,(415) 206-1546,,37.759689000001,-122.422572000002,POINT (-122.422572 37.759689),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40932_rpd,SF Rec Park,Line Dancing,"Dance, dance, dance. Get the whole family involved in a multi- age class focusing on the traditional instruction of a variety of dance styles.",2026/01/08 12:00:00 AM,2026/03/12 12:00:00 AM,Th,10:00:00,12:00:00,sfrecpark.org/register,False,,PALEGA REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,500 Felton St @ Holyoke St,(415) 831-6828,,37.728918000001,-122.409882000002,POINT (-122.409882 37.728918),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40887_rpd,SF Rec Park,Drop-in: Danza Azteca Xitlalli-Xolotl,"Artistic  and spiritual expression that incorporates Dance movement, song, and musical  instruments",2026/01/08 12:00:00 AM,2026/03/12 12:00:00 AM,Th,18:00:00,20:00:00,sfrecpark.org/register,False,,ST. MARY'S REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,95 Justin Dr @ Murray St,(415) 695-5006,,37.734138000001,-122.421924000002,POINT (-122.421924 37.734138),Bernal Heights,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39514_rpd,SF Rec Park,Drop-in: Ping Pong,Come play ping pong. No instruction.,2025/09/08 12:00:00 AM,2025/12/29 12:00:00 AM,M,13:30:00,16:30:00,sfrecpark.org/register,False,,JOE DIMAGGIO PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,651 Lombard St,(415) 831-2700,,37.802673000001,-122.412078000002,POINT (-122.412078 37.802673),North Beach,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41324_rpd,SF Rec Park,"New Technologies: Laser Cut Animals, Heroes, and More!","Do you have a favorite animal or superhero? A character that represents your creative self? Using simple line drawing software we’ll engrave and then laser cut these figures, shapes, and drawings from plywood. You'll color, decorate, and learn to adapt your design to make stencils for painting, key rings, and more. This is a fun, easy way to gain experience with basic design software and the precision digital maker tools in the Fab Lab. No previous experience necessary.",2026/01/17 12:00:00 AM,2026/02/07 12:00:00 AM,Sa,10:30:00,12:30:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
105667_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/01/11 12:00:00 AM,2026/01/11 12:00:00 AM,,13:15:00,13:45:00,https://sfpl.org/events/2026/01/11/storytime-toddlers,False,,Ingleside,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1298 Ocean Avenue,415-355-2898,ingmgr@sfpl.org,37.724058000001,-122.456290500002,POINT (-122.4562905 37.724058),West of Twin Peaks,7.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41626_rpd,SF Rec Park,Jose Coronado Futsal RPD Teams - 3rd Grade Boys,"Join us this winter for the 27th Annual SFRPD Jose Coronado Futsal League! We'll form teams based on grade, skill level, and desired competition level (Recreational, Intermediate, or Advanced). Interested in coaching? Let us know! We'll guide you through our background check process and provide training and support throughout the season. Games are held on Sundays only, within a 4-hour window at one gym per division. The exact location depends on age group and team count; for example, Kindergarten games will be at Moscone Rec Center.Please note: there are no weekday practices. If your child already has a spot on an independent team or club, you’ll receive registration instructions from them. Players may only be registered on one team.",2026/01/11 12:00:00 AM,2026/03/08 12:00:00 AM,S,08:00:00,19:00:00,sfrecpark.org/register,True,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,Boys,,501 Stanyan St,(415) 831-2700,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40492_rpd,SF Rec Park,Drop-in: Therapy Swim,"Drop-in times can include additional programs and the pool is shared and lanes may vary. For additional questions, please call the pool directly at 415-337-9085",2025/08/19 12:00:00 AM,2025/12/27 12:00:00 AM,"T,Th,Sa",08:45:00,12:45:00,sfrecpark.org/register,True,,COFFMAN SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1700 Visitacion Ave,(415) 337-9085,,37.713564605757,-122.415401051524,POINT (-122.415401052 37.713564606),Visitacion Valley,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41055_rpd,SF Rec Park,Level 1,"This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.",2026/01/06 12:00:00 AM,2026/01/29 12:00:00 AM,"T,Th",16:30:00,17:00:00,sfrecpark.org/register,True,,GARFIELD SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1271 Treat St,(415) 695-5001,,37.749873178722,-122.412712359648,POINT (-122.41271236 37.749873179),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39638_rpd,SF Rec Park,Level 1,"This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.",2025/11/01 12:00:00 AM,2025/12/20 12:00:00 AM,Sa,09:45:00,10:15:00,sfrecpark.org/register,True,,MARTIN LUTHER KING JR. SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,5701 3rd St,(415) 822-2807,,37.725948000001,-122.393308500002,POINT (-122.3933085 37.725948),Bayview Hunters Point,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
108954_sfpl,SF Public Library,Storytime: For Toddlers,Space limited. Tickets available on a first come basis at the reference desk starting at 10:00am.,2025/12/23 12:00:00 AM,2025/12/23 12:00:00 AM,,10:15:00,10:45:00,https://sfpl.org/events/2025/12/23/storytime-toddlers-2,False,,Mission Bay,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,960 4th Street,415-355-2838,mbamgr@sfpl.org,37.775376000001,-122.393110500002,POINT (-122.3931105 37.775376),Mission Bay,6.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41078_rpd,SF Rec Park,Level 2,This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.,2026/02/10 12:00:00 AM,2026/03/05 12:00:00 AM,"T,Th",16:30:00,17:00:00,sfrecpark.org/register,True,,GARFIELD SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1271 Treat St,(415) 695-5001,,37.749873178722,-122.412712359648,POINT (-122.41271236 37.749873179),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39310_rpd,SF Rec Park,Drop-in: Basketball,,2025/09/06 12:00:00 AM,2026/01/03 12:00:00 AM,Sa,09:00:00,13:00:00,sfrecpark.org/register,False,,BETTY ANN ONG CHINESE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1199 Mason St @ Washington St,(415) 359-9103,,37.794294000001,-122.411466000002,POINT (-122.411466 37.794294),Nob Hill,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41157_rpd,SF Rec Park,Rocketmobiles,"Blast    off your own flying rocketmobiles! Design and build unique, launchable    rockets that light up, shoot, race and roll.     Work with tools to take stuff apart, reshape materials, and rebuild    into your own imaginative designs. Experiment, test tinker and play!",2026/01/06 12:00:00 AM,2026/02/10 12:00:00 AM,T,16:00:00,17:30:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41371_rpd,SF Rec Park,Jr. Warriors - Independent Team - 4th Grade,"Welcome to our 25th Annual SFRPD All-City Jr. Warriors Youth Basketball League in San Francisco! Our Jr. Warriors League depends on the generosity of volunteers to provide an opportunity for our youth (Kindergarten - 8th Grade) to learn the game of basketball in a recreational, supportive, and safe environment. This registration is for team managers or coaches to sign up their team(s) and make or schedule payment.Jr. Warriors league games (6 or more per team) will be played on Thursdays, Fridays, or Saturdays at different Recreation Centers depending on grade level. ALL INDEPENDENT TEAMS WILL NOW REQUIRE THEIR OWN REVERISABLE JERSEYS “AWAY (DARK) & HOME (LIGHT)” WHEN SEASON STARTS.For more information about the league, please visit our website sfrecpark.org/1416/Jr-Warriors",2026/01/06 12:00:00 AM,2026/02/24 12:00:00 AM,TBD,00:00:00,00:00:00,sfrecpark.org/register,True,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,501 Stanyan St,(415) 831-2700,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
145890_sfpl,SF Public Library,Activity: Wild Goose Qigong with Chunfu Cai,Learn relaxed postures and gentle breathing exercises during this weekly drop-in class designed to promote better health and wellness. Please note…,2026/01/10 12:00:00 AM,2026/01/10 12:00:00 AM,,08:30:00,09:15:00,https://sfpl.org/events/2026/01/10/activity-wild-goose-qigong-chunfu-cai,False,,Marina,https://sfpl.org//sites/default/files/topics/WeavingStories_2025_newWebBanner%281%29.jpg,Library Events,TAY (Ages 18-24),,,,,1890 Chestnut Street,415-355-2823,marmgr@sfpl.org,37.801314000001,-122.434182000002,POINT (-122.434182 37.801314),Marina,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
130510_sfpl,SF Public Library,Tutorial: Book A Librarian,Have a technology related question? Book a 30 min session with a librarian to answer your questions.<strong>SPACE LIMITED. RESERVATIONS REQUIRED: (…</strong>,2025/12/17 12:00:00 AM,2025/12/17 12:00:00 AM,,15:00:00,16:00:00,https://sfpl.org/events/2025/12/17/tutorial-book-librarian,False,,Ingleside,https://sfpl.org//sites/default/files/topics/Tech%20Time%20Website%20Banner%20951x469.png,Library Events,TAY (Ages 18-24),,,,,1298 Ocean Avenue,415-355-2898,ingmgr@sfpl.org,37.724058000001,-122.456290500002,POINT (-122.4562905 37.724058),West of Twin Peaks,7.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
129454_sfpl,SF Public Library,Storytime: For Families Bilingual in English/粵語課程 (Cantonese),"Enjoy songs, rhymes, books&nbsp;and stories in Cantonese and English. For children of all ages and their families.家庭雙語(粵語和英語)故事時間。享受歌曲、童謠、書籍和故事。…",2026/01/08 12:00:00 AM,2026/01/08 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/01/08/storytime-families-bilingual-englishyueyukecheng-cantonese,False,,Main Library,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10012722_sfdec,Family Connections Centers,"中文支援小組 Excelsior (Support Group, Cantonese)","我們的中文支援小組每週都會討論問題、探索育兒方式和兒童發展的主題。 提供英文翻譯。 The Chinese Support Group is a weekly space for families to learn skills, ask questions, and grow together. Group activities include discussions on a range of parenting topics, arts and crafts, cooking projects, and more. Excelsior: Mondays, 11:00 am – 12:15 pm 語言 / language: 粵語 / Cantonese 註冊 / to register: Joanne, jleung@fccenters.org",2025/12/22 12:00:00 AM,2025/12/22 12:00:00 AM,,11:00:00,12:15:00,https://sfdec.org/event/%e4%b8%ad%e6%96%87%e6%94%af%e6%8f%b4%e5%b0%8f%e7%b5%84-excelsior-support-group-cantonese/2025-12-22/,,,5016 Mission St,,Events for Ages 0-5,,,,,Chinese,5016 Mission St,,,37.718379000001,-122.439946500002,POINT (-122.4399465 37.718379),Outer Mission,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
110148_sfpl,SF Public Library,Storytime: For Families,"Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/01/13 12:00:00 AM,2026/01/13 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/01/13/storytime-families,False,,Marina,https://sfpl.org//sites/default/files/2024-12/18420.png,Library Events,"Families with children below 18 years old, Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1890 Chestnut Street,415-355-2823,marmgr@sfpl.org,37.801314000001,-122.434182000002,POINT (-122.434182 37.801314),Marina,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40597_rpd,SF Rec Park,Zumba - Drop-in,There is now a minimal fee for Indoor Zumba. Walk-up outdoor classes are free. Visit sfrecpark.org/zumba for a full list of current class information. Purchase a discounted multi-visit pass at sfrecpark.org/register under Passes & Memberships.,2026/01/10 12:00:00 AM,2026/03/14 12:00:00 AM,Sa,09:30:00,10:30:00,sfrecpark.org/register,True,,BETTY ANN ONG CHINESE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1199 Mason St @ Washington St,(415) 359-9103,,37.794294000001,-122.411466000002,POINT (-122.411466 37.794294),Nob Hill,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132847_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/01/06 12:00:00 AM,2026/01/06 12:00:00 AM,,10:15:00,10:45:00,https://sfpl.org/events/2026/01/06/storytime-toddlers-7,False,,Presidio,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3150 Sacramento Street,415-355-2880,premgr@sfpl.org,37.788822000001,-122.444865000002,POINT (-122.444865 37.788822),Pacific Heights,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132898_sfpl,SF Public Library,Storytime: For Babies,"Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/01/15 12:00:00 AM,2026/01/15 12:00:00 AM,,10:15:00,10:45:00,https://sfpl.org/events/2026/01/15/storytime-babies-0,False,,Presidio,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3150 Sacramento Street,415-355-2880,premgr@sfpl.org,37.788822000001,-122.444865000002,POINT (-122.444865 37.788822),Pacific Heights,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
137069_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/01/12 12:00:00 AM,2026/01/12 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/01/12/storytime-toddlers-2,False,,Portola,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,380 Bacon Street,415-355-5660,pormgr@sfpl.org,37.727118000001,-122.406376500002,POINT (-122.4063765 37.727118),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
